Date,Site,Total,Shannon Diversity Index,Species_Richness,Evenness,AvgHBTI,Percent Gathering Collectors,Percent Multiple,Percent Predators,Percent Filtering Collectors,Percent Scrapers,Percent Shredders,Percent Detritivore,AvgHBTI_Gathering Collectors,AvgHBTI_Multiple,AvgHBTI_Predators,AvgHBTI_Filtering Collectors,AvgHBTI_Scrapers,AvgHBTI_Shredders,AvgHBTI_Detritivore,Gathering Collectors_Count,Multiple_Count,Predators_Count,Filtering Collectors_Count,Scrapers_Count,Shredders_Count,Detritivore_Count,Time_Period,Li_Filtered,LiCen_Filtered,Na_Filtered,NaCen_Filtered,Mg_Filtered,MgCen_Filtered,Al_Filtered,AlCen_Filtered,K_Filtered,KCen_Filtered,Ca_Filtered,CaCen_Filtered,V_Filtered,VCen_Filtered,Cr_Filtered,CrCen_Filtered,Mn_Filtered,MnCen_Filtered,Fe_Filtered,FeCen_Filtered,Co_Filtered,CoCen_Filtered,Ni_Filtered,NiCen_Filtered,Cu_Filtered,CuCen_Filtered,Zn_Filtered,ZnCen_Filtered,As_Filtered,AsCen_Filtered,Se_Filtered,SeCen_Filtered,Sr_Filtered,SrCen_Filtered,Cd_Filtered,CdCen_Filtered,Ba_Filtered,BaCen_Filtered,Tl_Filtered,TlCen_Filtered,Pb_Filtered,PbCen_Filtered,U_Filtered,UCen_Filtered,Li_Total,LiCen_Total,Na_Total,NaCen_Total,Mg_Total,MgCen_Total,Al_Total,AlCen_Total,K_Total,KCen_Total,Ca_Total,CaCen_Total,V_Total,VCen_Total,Cr_Total,CrCen_Total,Mn_Total,MnCen_Total,Fe_Total,FeCen_Total,Co_Total,CoCen_Total,Ni_Total,NiCen_Total,Cu_Total,CuCen_Total,Zn_Total,ZnCen_Total,As_Total,AsCen_Total,Se_Total,SeCen_Total,Sr_Total,SrCen_Total,Cd_Total,CdCen_Total,Ba_Total,BaCen_Total,Tl_Total,TlCen_Total,Pb_Total,PbCen_Total,U_Total,UCen_Total,Type,TotalArea,BurnedPercent,BurnedStructures,ImperviousPercent,UnburnedWildlandPercent,BurnedWildlandPercent,BurnedUrbanPercent,UnburnedUrbanPercent,UnburnedPercent,BurnedAcres,UnburnedAcres,ImperviousAcres,UnburnedWildlandAcres,BurnedWildlandAcres,BurnedUrbanAcres,UnburnedUrbanAcres,Chl_A,Hardness,HardnessCen,Colr,Shp,PeakFFG,UnivoltinePercent,daysSincePrecip,Precip,Flow,Percent_Baetis,Percent_Baetidae,BurnedStructures_Per_Acre,BurnedStructures_Per_Urban_Acre,BurnedStructures_Per_Burned_Urban_Acre,BurnedStructures_Per_Total_Acres,Dominant_FFG_Number,Percent_Baet,Precip2Week,Temp,TempCen,pH,pHCen,Turbidity,TurbidityCen,Conductivity,ConductivityCen,TSS,TSSCen,Alkalinity,AlkalinityCen,NPOC,NPOCCen,TDN,TDNCen,Ammonia,AmmoniaCen,TDP,TDPCen,Nitr,NitrCen,TDON,TDONCen,Chloride,ChlorideCen,Sulfate,SulfateCen,Fluoride,FluorideCen,Nitrite,NitriteCen,Bromide,BromideCen,Nitrate,NitrateCen,Phosphate,PhosphateCen,Mn_Particulate,ChlAPerScrap
2022-06-22,Superior Associates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Early Rain,12.16121732840666,0,68162.33247697519,0,21129.1246102112,0,20,L,2160.27937095472,0,68439.45908664449,0,0.833004531135692,0,6,L,1.4750865489541969,0,60,L,0.8,L,1.6,L,4,L,21.228854538310323,0,1.2,L,2.8,L,456.327435748662,0,0.2,L,122.7295213520011,0,0.3,L,0.4,L,1.018620421906151,0,12.101460192672407,0,70893.1721107799,0,22076.3004481827,0,399.045145879112,0,2427.65645159761,0,68865.6694776382,0,1.949651672469636,0,6,L,43.841348377031,0,664.488578079008,0,0.8,L,1.6,L,4,L,21.54980692582792,0,1.2,L,2.8,L,467.716217473911,0,0.2,L,134.8237811142568,0,0.3,L,6.94692149898042,0,1.062680992996686,0,Baseflow,3122,16,5,0.8,81,16,0.6,2.8,84,499.52,2622.48,24.976,2528.82,499.52,18.732,87.416,0.265,257.903064484201,0,#479f74,16,NA,NA,2,0,1,NA,NA,0.01000960922485586,0.0471040434110864,0.266922912662823,0.00160153747597693,NA,NA,0.01,18.4,0,8.1,0,6.32,0,892,0,NA,0,76,0,NA,NA,NA,NA,3.749,0,6.692,0,NA,NA,NA,NA,50,G,100,G,0.21836104066468973,0,NA,NA,0.10990716357403987,0,0.09,L,NA,NA,42.3662618280768,NA
2022-07-12,CTC Open Space,44,NA,NA,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,38.8848375409455,0,173140.716273725,0,40976.5169320281,0,50,L,2420.10732136041,0,97657.321905911,0,2,L,15,L,45.878183572902806,0,150,L,2,L,4,L,10,L,277.88826114032497,0,3,L,7,L,916.7643906461,0,0.5,L,247.87300282500695,0,0.8,L,1,L,9.0377012780425,0,36.502579149654146,0,171816.632703574,0,40862.8871762796,0,370.569801072769,0,3023.02582378873,0,96740.1816249715,0,2.46329126120718,0,15,L,243.793773575632,0,2999.23141643461,0,2,L,4,L,10,L,630.658912356015,0,3,L,7,L,905.427984384785,0,0.5,L,356.31055812221854,0,0.8,L,1.767451890284015,0,8.7309856111809,0,Baseflow,1433,16,415,28,24,4.4,11,59,84,229.28,1203.72,401.24000000000007,343.91999999999996,63.05200000000001,157.63,845.4699999999999,5.273,412.59162952515146,0,#3172b2,18,NA,NA,2,0,0.25,NA,NA,1.810013956734124,0.4137174758249427,2.6327475734314536,0.28960223307745986,NA,NA,0.505,17.3,0,7.07,0,38,0,1638,0,NA,0,240,0,3.603,0,430.2,0,NA,0,NA,0,NA,NA,NA,NA,260.4,0,91.645338,0,0.6412988829183965,0,NA,NA,0.3256360267030676,0,0.28633,0,NA,NA,197.9155900027292,NA
2022-07-12,Greenbelt Plateau,386,NA,NA,0.313,5.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,11.6787617100968,0,66963.5484768387,0,19244.5957844653,0,10,L,2127.71929049081,0,57701.1836766509,0,0.4,L,3,L,39.4211692401695,0,30,L,0.4,L,1.08959516199695,0,2,L,237.284863289335,0,0.6,L,1.4,L,408.009341281374,0,0.1,L,250.920186324272,0,0.2,L,0.2,L,2.33607702826406,0,13.122149803885211,0,70158.90316929159,0,19268.42840995416,0,144.98635857874598,0,2525.9499717559247,0,61249.549459130256,0,0.963574579207458,0,3,L,194.33049055054312,0,1722.264033419483,0,1.98450028628835,0,1.4912983046640829,0,2,L,507.13769764330254,0,0.868088285079146,0,1.4,L,413.20154660086246,0,0.1,L,339.845406909743,0,0.2,L,0.5602059448155521,0,2.418900602336825,0,Baseflow,13771,0,0,1.5,92,0,0,7.9,100,0,13771,206.565,12669.32,0,0,1087.909,7.515,223.3291010810254,0,#999999,15,NA,NA,2,0,0.25,NA,NA,NA,0,NA,0,NA,NA,0.505,19.1,0,7.02,0,2.35,0,853,0,NA,0,148,0,3.804,0,157.9,0,53.269,0,7.249,0,NA,NA,NA,NA,147.5690050674752,0,79.04856225493002,0,0.4368497123733738,0,0.11,L,0.131,0,0.15,L,NA,0,154.90932131037363,NA
2022-07-12,Highway 36,141,NA,NA,0.449,6.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,10,L,24505.1477543136,0,7748.57547779646,0,20,L,1473.664839653504,0,24797.0012214736,0,0.8,L,6,L,11.41602265463258,0,60,L,0.8,L,1.6,L,4,L,141.0891743958686,0,1.2,L,2.8,L,181.5898410966318,0,0.2,L,230.361437184536,0,0.3,L,0.4,L,0.632556542980976,0,10,L,23512.5264759084,0,7383.31870367038,0,195.5470678864994,0,2208.98285967246,0,26905.0693526984,0,1.142542948132778,0,6,L,28.7659360287728,0,398.187006253094,0,0.8,L,1.6,L,5.73132268075522,0,576.36300298454,0,1.2,L,2.8,L,190.9040463443266,0,0.2,L,393.675751523424,0,0.3,L,0.998215401737858,0,0.744891100878054,0,Baseflow,974,89,349,24,4,49,40,6.7,11,866.86,107.14,233.76,38.96,477.26,389.6,65.25800000000001,2.591,93.8267458675854,0,#56b4e9,17,NA,NA,2,0,0.25,NA,NA,0.4026024963661952,0.767272423481614,0.8957905544147844,0.35831622176591377,NA,NA,0.505,20.9,0,7.59,0,8.84,0,337.5,0,NA,0,64,0,3.486,0,352.4,0,NA,0,NA,0,NA,NA,NA,NA,40.7,0,32.0357758747611,0,0.27,0,NA,NA,0.07488248031674932,0,0.09,L,NA,NA,17.349913374140222,NA
2022-07-12,Superior Associates,122,NA,NA,0.525,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,10,L,19653.55876441894,0,6301.31869712528,0,20,L,1177.62783743378,0,21082.823847376,0,0.8,L,6,L,15.66873273329918,0,60,L,0.8,L,1.6,L,4,L,495.870280239602,0,1.2,L,2.8,L,137.9848758768224,0,0.2,L,175.177087601714,0,0.3,L,0.4,L,0.313895742758632,0,10,L,21250.0903703322,0,6441.63160579394,0,157.3483426627942,0,1890.790264220676,0,21566.2477155592,0,0.8,L,6,L,20.6934880440456,0,213.641948001558,0,0.8,L,1.6,L,4,L,616.492468084648,0,1.2,L,2.8,L,140.5738944836046,0,0.2,L,369.91563758347,0,0.3,L,0.489695118285654,0,0.382139858761992,0,Baseflow,3122,16,5,0.8,81,16,0.6,2.8,84,499.52,2622.48,24.976,2528.82,499.52,18.732,87.416,1.728,78.59264154165977,0,#479f74,16,NA,NA,2,0,0.25,NA,NA,0.01000960922485586,0.0471040434110864,0.266922912662823,0.00160153747597693,NA,NA,0.505,21,0,6.44,0,44.2,0,270.5,0,NA,0,50,0,3.049,0,309.8,0,19.894,0,6.281,0,NA,NA,NA,NA,30,0,24.6,0,0.276,0,NA,NA,0.05784599092127274,0,0.16790656522375233,0,NA,NA,5.024755310746421,NA
2022-07-20,CTC Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,29.9851520544934,0,143143.0487401365,0,33043.6155805782,0,50,L,2000,L,75724.6031596305,0,2,L,15,L,48.70508888517865,0,150,L,2,L,4,L,10,L,19.9217770106104,0,3,L,7,L,733.50909646174,0,0.5,L,104.020472838236,0,0.8,L,1,L,7.396960996348851,0,37.5232480971743,0,183251.77477005147,0,43905.17203497721,0,75.2456017285385,0,2374.1433555068497,0,94958.77167931553,0,2,L,15,L,86.7791113701845,0,578.511709382025,0,2,L,4,L,10,L,49.11114741100185,0,3,L,7,L,971.41617209371,0,0.5,L,141.3394413036325,0,0.8,L,1,L,9.8641562207848,0,Baseflow,1433,16,415,28,24,4.4,11,59,84,229.28,1203.72,401.24000000000007,343.91999999999996,63.05200000000001,157.63,845.4699999999999,NA,325.15794305041834,0,#3172b2,18,NA,NA,3,0,0.07,NA,NA,1.810013956734124,0.4137174758249427,2.6327475734314536,0.28960223307745986,NA,NA,0.27,20.4,0,7.6,0,14.2,0,1721,0,NA,0,256,0,4.593,0,591.5,0,NA,0,NA,0,NA,NA,NA,NA,100,G,79.25702967172285,0,0.7804820944817593,0,0.11,L,0.25075356325934817,0,0.15,L,NA,0,38.07402248500585,NA
2022-07-20,Greenbelt Plateau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,13.1754231653218,0,71785.5122203219,0,21761.6610200226,0,10,L,2175.78239933858,0,66648.4086268224,0,0.4,L,3,L,40.3877174937678,0,30,L,0.4,L,0.826586715024748,0,2,L,4.12938109313772,0,0.6,L,1.4,L,456.710649826191,0,0.1,L,88.810308591911,0,0.2,L,0.2,L,2.54773341058774,0,12.8226072817436,0,71425.2919768043,0,21692.1681921459,0,83.2511175954727,0,2216.90079606579,0,67376.3937215883,0,0.517678979995252,0,3,L,125.617825502401,0,733.999274374828,0,1.36521166073534,0,1.27170277899531,0,2,L,220.459135317518,0,0.653429664228742,0,1.4,L,462.974435176554,0,0.1,L,96.6531660179165,0,0.2,L,0.2,L,2.59766884202388,0,Baseflow,13771,0,0,1.5,92,0,0,7.9,100,0,13771,206.565,12669.32,0,0,1087.909,NA,256.0355964216286,0,#999999,15,NA,NA,3,0,0.07,NA,NA,NA,0,NA,0,NA,NA,0.27,17.7,0,7.1,0,0.875,0,854,0,NA,0,165,0,4.171,0,470.4,0,NA,NA,NA,NA,NA,NA,NA,NA,105.63986972037128,0,66.01013130264128,0,0.322985596116142,0,NA,NA,NA,NA,NA,NA,NA,NA,85.23010800863321,NA
2022-07-20,Highway 36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,10,L,15944.44200853354,0,5357.4647073151,0,20,L,1130.55182986773,0,19474.55375868506,0,0.8,L,6,L,12.55733267482824,0,60,L,0.8,L,1.6,L,4,L,9.51710438341802,0,1.2,L,2.8,L,127.0932968707784,0,0.2,L,40.0451652609476,0,0.3,L,0.4,L,0.415410480312784,0,10,L,16358.34336800192,0,5521.92319014552,0,148.9254413123244,0,1166.774951754282,0,20036.83128443,0,0.8,L,6,L,22.496618019823,0,334.118294992384,0,0.8,L,1.6,L,4,L,127.83619873142,0,1.2,L,2.8,L,131.0495623962506,0,0.2,L,47.0702743045902,0,0.3,L,0.47965000792878,0,0.45554496680425,0,Baseflow,974,89,349,24,4,49,40,6.7,11,866.86,107.14,233.76,38.96,477.26,389.6,65.25800000000001,NA,70.69000040016017,0,#56b4e9,17,NA,NA,3,0,0.07,NA,NA,0.4026024963661952,0.767272423481614,0.8957905544147844,0.35831622176591377,NA,NA,0.27,17.6,0,7.73,0,9.18,0,249.2,0,NA,0,53,0,3.98,0,922.9,0,NA,0,NA,0,NA,NA,NA,NA,28.125009846929423,0,22.359826180699603,0,0.28488471748407435,0,NA,NA,0.049,0,0.09,L,NA,NA,9.93928534499476,NA
2022-07-20,Superior Associates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,10,L,11447.27224689268,0,4477.53419124878,0,20,L,1109.00164291391,0,16749.05875522468,0,0.8,L,6,L,18.57124596392484,0,60,L,0.8,L,1.6,L,4,L,10.50466822436758,0,1.2,L,2.8,L,98.8120928900382,0,0.2,L,38.2538102798456,0,0.3,L,0.4,L,0.2,L,10,L,11175.53971367452,0,4469.75421237642,0,190.259416069103,0,1093.077578177616,0,16693.63763556766,0,0.8,L,6,L,27.6785103661428,0,308.354081557146,0,0.8,L,1.6,L,4,L,12.50144997763926,0,1.2,L,2.8,L,100.6802564159822,0,0.2,L,42.1150450446848,0,0.3,L,0.613013430620612,0,0.303754997259886,0,Baseflow,3122,16,5,0.8,81,16,0.6,2.8,84,499.52,2622.48,24.976,2528.82,499.52,18.732,87.416,NA,60.2608855113585,0,#479f74,16,NA,NA,3,0,0.07,NA,NA,0.01000960922485586,0.0471040434110864,0.266922912662823,0.00160153747597693,NA,NA,0.27,15.8,0,7.6,0,9.95,0,189.7,0,NA,0,45,0,3.603,0,225.5,0,11.285,0,6.67,0,NA,NA,NA,NA,19.21504464411477,0,17.57700527937594,0,0.2511076667363454,0,NA,NA,0.02949809693360224,0,NA,L,NA,NA,9.107264402217956,NA
2022-07-25,Greenbelt Plateau,170,1.81,12,0.7291864961925539,5.811764705882353,17.647058823529413,4.117647058823529,11.176470588235292,2.9411764705882355,57.05882352941177,0,7.0588235294117645,5.066666666666666,7.142857142857143,8,4,6.484536082474227,NA,1,30,7,19,5,97,0,12,Peak Season,13.0698373633319,0,76232.742616486,0,22693.8554991257,0,10,L,2402.33856422113,0,70350.3730258065,0,0.4,L,3,L,139.888339025253,0,30,L,0.594675624168234,0,0.929490365235021,0,2,L,3,L,0.6,L,1.4,L,469.49422046373,0,0.1,L,87.2565451545626,0,0.2,L,0.2,L,2.03079287386415,0,13.8899334545176,0,80020.3237255189,0,23874.0770563422,0,21.9002275077714,0,2529.01375365064,0,71563.5097911183,0,0.509976099023144,0,3,L,148.162657255821,0,886.373858475477,0,0.71509586858678,0,1.19897231063727,0,2,L,46.9174530683171,0,0.768835538911934,0,1.4,L,485.984751625254,0,0.1,L,100.760122348767,0,0.2,L,0.2,L,2.07409079489577,0,Rain,13771,0,0,1.5,92,0,0,7.9,100,0,13771,206.565,12669.32,0,0,1087.909,5.375,269.11817839083847,0,#999999,15,Scrapers,0,0,0.065,0.03,0.25773195876288657,0,NA,0,NA,0,97,0.25773195876288657,0.826666667,16.3,0,7.72,0,4.29,0,971,0,NA,0,NA,0,4.911,0,1124,0,NA,NA,NA,NA,NA,NA,NA,NA,168.34386079759616,0,92.0153141866501,0,0.29316352547511,0,NA,NA,NA,NA,NA,NA,NA,NA,8.274318230567985,0.05541237113402061
2022-07-25,Superior Associates,48,1.14,5,0.7091774281052451,5.6875,0,12.5,0,47.916666666666664,39.583333333333336,0,0,NA,6,NA,6,5.2105263157894735,NA,NA,0,6,0,23,19,0,0,Peak Season,10,L,12944.07513410518,0,4794.87293851868,0,20,L,2462.03403808014,0,17389.1400710987,0,0.8,L,6,L,29.1027013930454,0,60,L,0.8,L,1.6,L,4,L,6.68626183237266,0,1.2,L,2.8,L,103.9837143327984,0,0.2,L,38.3613568502704,0,0.3,L,0.4,L,0.2,L,10,L,12513.412470578,0,4668.20865503194,0,180.7201587130468,0,1063.86110308827,0,17756.03567932852,0,0.838715264465214,0,6,L,70.4252682616038,0,443.95455834821,0,0.8,L,1.6,L,4,L,110.7997908961258,0,1.2,L,2.8,L,108.878338914693,0,0.2,L,48.006741162221,0,0.3,L,0.882795924057378,0,0.359218865285506,0,Rain,3122,16,5,0.8,81,16,0.6,2.8,84,499.52,2622.48,24.976,2528.82,499.52,18.732,87.416,0.787,63.16596951835338,0,#479f74,16,Filtering Collectors,0,0,0.065,0.03,0.8947368421052632,0,0.01000960922485586,0.0471040434110864,0.266922912662823,0.00160153747597693,23,0.8947368421052632,0.826666667,18.7,0,7.35,0,12.1,0,206.2,0,NA,0,NA,0,3.277,0,1249,0,3.843,0,5.394,0,NA,NA,NA,NA,16.526066126569543,0,15.372979347839877,0,0.24498063598231096,0,NA,NA,NA,NA,NA,NA,NA,NA,41.3225668685584,0.04142105263157895
2022-07-25,CTC Open Space,204,2.05,15,0.7557215576969292,3.931372549019608,9.31372549019608,0.9803921568627452,34.31372549019608,16.176470588235293,28.431372549019606,0,10.784313725490197,4.315789473684211,6,4.129032258064516,4.181818181818182,5.413793103448276,NA,NA,19,2,70,33,58,0,22,Peak Season,26.8741168767483,0,132620.19210861498,0,31861.92046301145,0,50,L,2347.598789564635,0,73174.7443541075,0,2,L,15,L,36.79665904218865,0,150,L,2,L,4,L,10,L,70.529917705195,0,3,L,7,L,715.859620701865,0,0.5,L,103.922569855188,0,0.8,L,1,L,7.3843357150366,0,30.45182821611895,0,156646.3774365795,0,38332.34171172085,0,743.98961981859,0,3202.3451839718055,0,86863.94597564,0,4.43269344430243,0,15,L,522.3172986847451,0,4419.11937143905,0,2,L,4,L,10,L,279.861763883236,0,3,L,7,L,855.75632399786,0,0.5,L,170.386455902929,0,0.8,L,3.3163544326448102,0,8.72890174296435,0,Rain,1433,16,415,28,24,4.4,11,59,84,229.28,1203.72,401.24000000000007,343.91999999999996,63.05200000000001,157.63,845.4699999999999,4.304,313.9247251188876,0,#3172b2,18,Predators,0,0,0.065,0.03,0.7931034482758621,0,1.810013956734124,0.4137174758249427,2.6327475734314536,0.28960223307745986,70,0.7931034482758621,0.826666667,22.1,0,7.59,0,26.2,0,1528,0,NA,0,NA,0,6.697,0,979,0,NA,0,NA,0,NA,NA,NA,NA,292.0199964915018,0,85.25737976792993,0,0.94545380226495,0,NA,NA,NA,NA,NA,NA,NA,NA,485.5206396425564,0.07420689655172415
2022-07-25,Highway 36,59,1.68,9,0.7650073517873116,5.796610169491525,8.474576271186441,30.508474576271187,1.694915254237288,28.8135593220339,30.508474576271187,0,0,4.8,6.444444444444445,8,5.882352941176471,5.222222222222222,NA,NA,5,18,1,17,18,0,0,Peak Season,10,L,17464.11036107896,0,5595.27336701084,0,20,L,1213.684393223344,0,19990.38579591644,0,0.8,L,6,L,13.02816915307148,0,60,L,0.8,L,1.6,L,4,L,20.005771702047,0,1.2,L,2.8,L,131.8158503225028,0,0.2,L,39.4831023631818,0,0.3,L,0.4,L,0.513658135025548,0,10,L,17606.79250050052,0,5677.38921169904,0,115.1690568829632,0,1314.673512991312,0,20724.9062257182,0,1.047280068612904,0,6,L,26.474477122275,0,344.256207821762,0,0.8,L,1.6,L,4,L,93.5336591381004,0,1.2,L,2.8,L,137.98965016431939,0,0.2,L,76.1212639248976,0,0.3,L,0.576975753134516,0,0.551716138410916,0,Rain,974,89,349,24,4,49,40,6.7,11,866.86,107.14,233.76,38.96,477.26,389.6,65.25800000000001,2.163,72.957329057754,0,#56b4e9,17,Scrapers,0,0,0.065,0.03,0.8888888888888888,0,0.4026024963661952,0.767272423481614,0.8957905544147844,0.35831622176591377,18,0.8888888888888888,0.826666667,19.7,0,7.99,0,9.11,0,257.7,0,NA,0,NA,0,5.809,0,828.6,0,NA,0,NA,0,NA,NA,NA,NA,22.393809029134783,0,17.652931403936435,0,0.2747995797677463,0,NA,NA,NA,NA,NA,L,NA,NA,13.446307969203522,0.12016666666666666
2022-08-15,CTC Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,31.0446564440496,0,150747.6602620495,0,31620.08074649815,0,50,L,2322.385675598115,0,70634.6872354895,0,2,L,15,L,36.0367020472484,0,150,L,2,L,4,L,10,L,310.3805838851565,0,3,L,7,L,695.501492116815,0,0.5,L,719.979514472895,0,0.8,L,1,L,6.91144147078075,0,35.154458411233904,0,161368.731019553,0,34032.60124076855,0,62.1650978299165,0,2335.44589592783,0,74232.7578228555,0,2,L,15,L,57.851509727708,0,402.3972499391585,0,2,L,4,L,10,L,31.7891330127762,0,3,L,7,L,744.769610182035,0,0.5,L,116.0714258373295,0,0.8,L,1,L,7.03453202441745,0,Baseflow,1433,16,415,28,24,4.4,11,59,84,229.28,1203.72,401.24000000000007,343.91999999999996,63.05200000000001,157.63,845.4699999999999,NA,306.5863065410967,0,#3172b2,18,NA,NA,0,0.01,0.02,NA,NA,1.810013956734124,0.4137174758249427,2.6327475734314536,0.28960223307745986,NA,NA,0.723333333,20.6,0,7.81,0,10,0,1455,0,NA,0,277,0,4.353,0,814.8,0,NA,0,NA,0,NA,NA,NA,NA,256.29155803599167,0,93.86757893871348,0,0.7742603548847498,0,NA,NA,0.30211336762756247,0,NA,L,NA,NA,21.8148076804596,NA
2022-08-15,Greenbelt Plateau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,14.2968608687664,0,86625.090840537,0,26537.32612124022,0,10,L,2473.938354420693,0,81905.9968122029,0,0.4,L,3,L,4.7089038777180505,0,30,L,0.4,L,0.820221351054982,0,2,L,179.15418160528372,0,0.6,L,1.4,L,549.954848416352,0,0.1,L,533.875724153308,0,0.2,L,0.2,L,2.786369243756149,0,13.8611738545232,0,84534.8553847661,0,27276.2498090334,0,73.6369680811095,0,2541.43413358625,0,79953.3994083035,0,0.516986544116837,0,3,L,33.4644864126002,0,622.16581141772,0,0.607758232892233,0,4.14881952868236,0,2,L,5.31047803627065,0,0.6,L,1.4,L,500,G,0.1,L,100.73684607197,0,0.2,L,0.262899810524064,0,2.88548045473602,0,Baseflow,13771,0,0,1.5,92,0,0,7.9,100,0,13771,206.565,12669.32,0,0,1087.909,NA,313.79998300733786,0,#999999,15,NA,NA,0,0.01,0.02,NA,NA,NA,0,NA,0,NA,NA,0.723333333,20.5,0,8.02,0,2.14,0,1094,0,NA,0,167,0,3.997,0,626.3,0,22.257,0,2.582,0,NA,NA,NA,NA,174.82668412426415,0,81.9644883868851,0,0.5841338393982669,0,NA,NA,0.34601113095506075,0,NA,L,0.7969176112329908,0,28.75558253488215,NA
2022-08-15,Highway 36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,29.7938182217352,0,110360.3218713688,0,25246.9767330646,0,20,L,10835.34296081588,0,67101.8834284688,0,2.3588659648397,0,6,L,223.218486745996,0,236.161828456808,0,1.260832362572066,0,3.78909933117532,0,4,L,243.310610822578,0,1.63824334657661,0,2.8,L,657.695397941646,0,0.2,L,721.611895127222,0,0.3,L,0.4,L,5.4700248017735,0,33.44284877164826,0,110292.8391401293,0,24893.59765316812,0,995.692817515512,0,11276.77077641031,0,68594.8503509118,0,5.28327205553542,0,6,L,394.56269969788457,0,3122.830060898962,0,2.281953496519224,0,5.27712132003389,0,4.7141666847601,0,252.5055654016034,0,2.4452873938873703,0,2.8,L,628.900197582564,0,0.2,L,537.6525638452899,0,0.3,L,2.8236363327143463,0,5.4728295959302695,0,Baseflow,974,89,349,24,4,49,40,6.7,11,866.86,107.14,233.76,38.96,477.26,389.6,65.25800000000001,NA,271.52045310764663,0,#56b4e9,17,NA,NA,0,0.01,0.02,NA,NA,0.4026024963661952,0.767272423481614,0.8957905544147844,0.35831622176591377,NA,NA,0.723333333,23.7,0,7.68,0,44.9,0,1125,0,NA,0,211,0,15.42,0,2315,0,NA,0,NA,0,NA,NA,NA,NA,175.54794371630297,0,82.44507462778175,0,0.5765999878999623,0,NA,NA,0.37353811420595384,0,NA,L,0.8317738173659737,0,171.34421295188858,NA
2022-08-15,Superior Associates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peak Season,10,L,44674.0416910532,0,12784.22466455072,0,20,L,2028.09302377388,0,40487.5096057064,0,1.516878912903738,0,6,L,1.081644547010962,0,60,L,0.8,L,1.6,L,4,L,172.9169931880462,0,1.2,L,2.8,L,279.893595094776,0,0.2,L,522.50654208586,0,0.3,L,0.4,L,0.882892741274724,0,10,L,44279.206748319,0,12836.87103841698,0,205.866490372932,0,2203.09261494578,0,40318.452777332,0,2.0551206603178,0,6,L,10.90672932684006,0,346.161828030058,0,0.8,L,1.6,L,4,L,25.7229770554776,0,1.2,L,2.8,L,277.402509609882,0,0.2,L,122.2564372409842,0,0.3,L,1.158390504073626,0,0.91653340748451,0,Baseflow,3122,16,5,0.8,81,16,0.6,2.8,84,499.52,2622.48,24.976,2528.82,499.52,18.732,87.416,NA,153.74274865406875,0,#479f74,16,NA,NA,0,0.01,0.02,NA,NA,0.01000960922485586,0.0471040434110864,0.266922912662823,0.00160153747597693,NA,NA,0.723333333,22.8,0,8.43,0,3.3,0,572,0,NA,0,86,0,3.681,0,667.1,0,15.704,0,7.164,0,NA,NA,NA,NA,50,G,61.08451861794859,0,0.29718579775129056,0,NA,NA,0.1122805559059168,0,NA,L,NA,NA,9.825084779829098,NA
